FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,village,barrage_nom_officiel,barrage_type,barrage_utilisation,centroid_lon,centroid_lat,region_nom_bdd_norm,prefecture_nom_bdd_norm,canton_nom_bdd_norm,source,prefecture_nom_bdd_clean
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_493f,Maritime,Zio,Zio 3,Agbélouvé,Tokpevia,Nsp,Barrage paysan,"{eau potable,irrigation,elevage}",1.0612697777292668,6.771253689622621,maritime,zio,agbelouve,retenues_eau,zio
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4940,Plateaux,Agou,Agou 1,Gadja,Avetonou,Nsp,Retenue d'eau,{irrigation},0.8095327360980717,6.814131786828204,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4941,Maritime,Zio,Zio 4,Gapé-Centre,Gape_centre,Nsp,Barrage paysan,"{irrigation,elevage}",1.1022068637781697,6.5937120980576855,maritime,zio,gape centre,retenues_eau,zio
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4942,Maritime,Zio,Zio 4,Gapé-Centre,Kpeve Barrage,Nsp,Barrage paysan,{autre},1.2581111173687392,6.559328315168805,maritime,zio,gape centre,retenues_eau,zio
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4943,Maritime,Zio,Zio 4,Gapé-Centre,Didokpo,Nsp,Barrage paysan,"{eau potable,irrigation,elevage}",1.2620878939479123,6.593229097886407,maritime,zio,gape centre,retenues_eau,zio
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4944,Maritime,Zio,Zio 4,Gapé-Centre,Gape Nyassive,N/a,Retenue d'eau,{autre},1.0563540908358269,6.5667529775994655,maritime,zio,gape centre,retenues_eau,zio
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4945,Maritime,Zio,Zio 4,Gapé-Centre,Lilikopé,Nsp,Retenue d'eau,"{irrigation,elevage}",1.1918473475319917,6.544806009076935,maritime,zio,gape centre,retenues_eau,zio
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4946,Maritime,Zio,Zio 4,Gapé-Kpodji,Gape-kpodzi,Retenue D'eau,Retenue d'eau,{irrigation},0.9612632178230808,6.683943846094921,maritime,zio,gape kpodji,retenues_eau,zio
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4947,Plateaux,Agou,Agou 1,Kati,Xevicondji,Yohana,Retenue d'eau,"{irrigation,eau potable}",0.8339083111058125,6.881383161630135,plateaux,agou,kati,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4948,Plateaux,Agou,Agou 1,Agou-Nyogbo-Agbétiko,Tchabom,N/a,Bassins de retentions d eau,"{elevage,eau potable}",0.7681530438738181,6.988698683390058,plateaux,agou,agou nyogbo agbetiko,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4949,Plateaux,Agou,Agou 1,Agou-Nyogbo-Agbétiko,Akplolo,Nsp,Retenue d'eau,{irrigation},0.7673562811026029,6.916033615682279,plateaux,agou,agou nyogbo agbetiko,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_494a,Plateaux,Agou,Agou 1,Gadja,Ali Kpodji,N/a,Mare naturelle,{eau potable},0.8244610735122007,6.752471238153172,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_494b,Plateaux,Agou,Agou 1,Gadja,Petit Kope,N/a,Mare naturelle,{eau potable},0.8345775372248793,6.76021169688623,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_494c,Plateaux,Agou,Agou 1,Agou-Iboé,Wessido,Barrage Wessido,Retenue d'eau,"{irrigation,elevage}",0.7987089591166302,6.854053585591286,plateaux,agou,agou iboe,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_494d,Plateaux,Agou,Agou 1,Agou-Atigbé,Sofié,Barrage Sofié,Retenue d'eau,{elevage},0.7673078954274394,6.773423095673528,plateaux,agou,agou atigbe,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_494e,Plateaux,Agou,Agou 1,Agou-Atigbé,Sofié,Barrage Djovi,Retenue d'eau,{irrigation},0.7567608357044364,6.7742337408037585,plateaux,agou,agou atigbe,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_494f,Plateaux,Agou,Agou 1,Gadja,Adina Kope,N/a,Retenue d'eau,{autre},0.8466074214119934,6.772891411373655,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4950,Plateaux,Agou,Agou 1,Agou-Atigbé,Sofie,Retenue d'eau de Sofie,Retenue d'eau,"{elevage,irrigation}",0.746215915857514,6.793203476717155,plateaux,agou,agou atigbe,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4951,Plateaux,Agou,Agou 1,Gadja,Avetonou,N/a,Retenue d'eau,{irrigation},0.7983243555857717,6.789203639369702,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4952,Plateaux,Agou,Agou 1,Gadja,Avetonou,N/a,Retenue d'eau,{irrigation},0.8064292765966302,6.7732778309531785,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4953,Plateaux,Agou,Agou 1,Gadja,Adenakopé,N/a,Retenue d'eau,"{irrigation,elevage}",0.8428707530603908,6.78735596138698,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4954,Plateaux,Agou,Agou 1,Gadja,Edjakope,Barrage Anago,Retenue d'eau,"{irrigation,elevage}",0.7955491954528238,6.716049101678235,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4955,Plateaux,Agou,Agou 1,Gadja,Avetonou,Nsp,Retenue d'eau,{irrigation},0.8013425735641893,6.796390687618208,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4956,Plateaux,Agou,Agou 1,Gadja,Gadja,Barrage de Dongokope,Retenue d'eau,{elevage},0.8359473757839151,6.786370473760074,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4957,Plateaux,Agou,Agou 1,Gadja,Agoe Akodessewa,Nsp,Barrage paysan,"{irrigation,elevage}",0.8299034016434547,6.7513033739092,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4958,Plateaux,Agou,Agou 1,Gadja,Lakponou,N/a,Mare naturelle,"{irrigation,elevage}",0.8122744869396427,6.759591777270459,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4959,Plateaux,Agou,Agou 1,Gadja,Lakponou,N/a,Mare naturelle,"{irrigation,elevage}",0.8045404079344659,6.774709973435283,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_495a,Plateaux,Amou,Amou 1,Imlè-Adiva,Ayome,N/a,Autre,{autre},0.9556238493816837,7.5014766317302435,plateaux,amou,imle adiva,retenues_eau,amou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_495b,Plateaux,Agou,Agou 1,Gadja,Negblekope,Nsp,Retenue d'eau,"{irrigation,elevage}",0.8296795834229922,6.829240416189801,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_495c,Plateaux,Agou,Agou 1,Gadja,Djokpe Kope,Nsp,Retenue d'eau,{eau potable},0.8084942814969373,6.835146675204668,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_495d,Plateaux,Agou,Agou 1,Gadja,Makoumavo,N/a,Autre,"{elevage,eau potable}",0.8276803566540207,6.849052057615028,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_495e,Plateaux,Agou,Agou 1,Gadja,Egbikope,Nsp,Retenue d'eau,"{irrigation,elevage}",0.785822313148779,6.768999108863391,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_495f,Plateaux,Agou,Agou 1,Gadja,Gadja,Nsp,Retenue d'eau,"{elevage,irrigation}",0.7861037725687962,6.771197455957035,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4960,Plateaux,Agou,Agou 1,Gadja,Edjakope,Barrage Papa Anago,Retenue d'eau,"{elevage,irrigation}",0.7922096014585127,6.715723803447546,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4961,Plateaux,Agou,Agou 1,Gadja,Adina Kope,Nsp,Barrage paysan,"{irrigation,elevage}",0.8590511265262459,6.783072031596813,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4962,Plateaux,Agou,Agou 1,Gadja,Adina Kope,Nsp,Barrage paysan,"{eau potable,elevage}",0.850026952642542,6.7795217157661645,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4963,Plateaux,Agou,Agou 1,Gadja,Glikope,N/a,Retenue d'eau,{elevage},0.7994598512253421,6.726191963412454,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4964,Plateaux,Agou,Agou 1,Gadja,Wouto-nord,N/a,Retenue d'eau,"{irrigation,elevage}",0.8033025721667805,6.784604354112224,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4965,Plateaux,Agou,Agou 1,Gadja,Elekodji,N/a,Retenue d'eau,"{elevage,irrigation}",0.8193890278991602,6.7458866316648685,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4966,Plateaux,Agou,Agou 1,Gadja,Alikpodi,N/a,Retenue d'eau,{elevage},0.8355278443863541,6.7375565013743834,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4967,Plateaux,Agou,Agou 1,Gadja,Ali-kpodji,N/a,Retenue d'eau,{irrigation},0.8270466227816382,6.732977121592362,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4968,Plateaux,Agou,Agou 1,Gadja,Gilgal,Barrage Gilgal-sud,Retenue d'eau,"{eau potable,elevage}",0.8459034221807563,6.758805189661631,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4969,Plateaux,Agou,Agou 1,Gadja,Gilgal,Barrage Gilgal,Retenue d'eau,"{elevage,irrigation}",0.8449132394356683,6.766548916597781,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_496a,Plateaux,Agou,Agou 1,Gadja,Gilgal,Néant,Retenue d'eau,"{eau potable,elevage}",0.8439901113574794,6.7621501376910835,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_496b,Plateaux,Agou,Agou 1,Gadja,Gilgal,N/a,Retenue d'eau,{elevage},0.8458970255305825,6.758791451798755,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_496c,Plateaux,Agou,Agou 1,Gadja,Edjakope,Barrage Anago,Retenue d'eau,"{eau potable,autre}",0.792084281914799,6.7165082405831695,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_496d,Plateaux,Agou,Agou 1,Gadja,Avetonou,N/a,Retenue d'eau,{autre},0.8142360483991031,6.816651799067749,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_496e,Plateaux,Agou,Agou 1,Gadja,Ali-kpodji,N/a,Retenue d'eau,{eau potable},0.8271455913889397,6.7325605307849195,plateaux,agou,gadja,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_496f,Plateaux,Agou,Agou 1,Assahoun-Fiagbé,Awudi Kope,Nsp,Retenue d'eau,{eau potable},0.7315153411612234,6.785695605376537,plateaux,agou,assahoun fiagbe,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4970,Plateaux,Agou,Agou 2,Amoussou-Kopé,Adzakpa,N/a,Retenue d'eau,"{eau potable,irrigation}",0.835376547802277,6.654994997207536,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4971,Plateaux,Agou,Agou 2,Amoussou-Kopé,Adzakpa,Nsp,Retenue d'eau,{eau potable},0.8287656006346483,6.647692628918043,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4972,Plateaux,Agou,Agou 2,Amoussou-Kopé,Adzakpa,N/a,Retenue d'eau,{irrigation},0.8278808559347507,6.647398780422344,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4973,Plateaux,Agou,Agou 2,Amoussou-Kopé,Dafo,Barrage Ayikoue,Mare artificielle,{irrigation},0.8159189072702826,6.706045234812088,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4974,Plateaux,Agou,Agou 2,Amoussou-Kopé,Dafo,Nsp,Retenue d'eau,"{eau potable,elevage}",0.8179356941408673,6.70921661914397,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4975,Plateaux,Agou,Agou 2,Amoussou-Kopé,Dafo,N/a,Retenue d'eau,"{irrigation,elevage}",0.8096663571870749,6.70905028483231,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4976,Plateaux,Agou,Agou 2,Amoussou-Kopé,Glekope,Barrage Latekana,Retenue d'eau,"{irrigation,elevage}",0.8193423388487681,6.706474217443165,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4977,Plateaux,Agou,Agou 2,Amoussou-Kopé,Damande,N/a,Mare artificielle,"{irrigation,autre}",0.8261555914375996,6.7068681361381515,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4978,Plateaux,Agou,Agou 2,Amoussou-Kopé,Adjomade,N/a,Retenue d'eau,{autre},0.8488056145947644,6.69826924023651,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4979,Plateaux,Agou,Agou 2,Amoussou-Kopé,Amavenou,Nsp,Retenue d'eau,"{irrigation,eau potable}",0.8002064842927655,6.711833784078788,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_497a,Plateaux,Agou,Agou 2,Amoussou-Kopé,Amoussoukope,Barrage Amoussoukope,Retenue d'eau,"{eau potable,irrigation}",0.8217350407080695,6.655935980904718,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_497b,Plateaux,Amou,Amou 2,Kpatégan,Idoh-cope,Barrage Idoh-cope,Retenue d'eau,{eau potable},0.9686125941451238,7.359226420910733,plateaux,amou,kpategan,retenues_eau,amou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_497c,Plateaux,Agou,Agou 2,Amoussou-Kopé,Segbedji-kope,Barrage Segbedji-kope,Retenue d'eau,"{eau potable,autre}",0.8709740727965717,6.689748181799327,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_497d,Plateaux,Agou,Agou 2,Amoussou-Kopé,Touke,N/a,Retenue d'eau,"{elevage,autre}",0.873874952497443,6.6727443077166635,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_497e,Plateaux,Agou,Agou 2,Amoussou-Kopé,Woudzrele,N/a,Retenue d'eau,"{irrigation,elevage}",0.8386699427823642,6.693117592657017,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_497f,Plateaux,Agou,Agou 2,Amoussou-Kopé,Dafo,N/a,Mare artificielle,"{elevage,irrigation}",0.807278314836251,6.7156110681627545,plateaux,agou,amoussou kope,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4980,Plateaux,Agou,Agou 2,Agotimé-Sud (Adzakpa),Adzakpa,N/a,Retenue d'eau,{eau potable},0.8220047955225368,6.646622655542164,plateaux,agou,agotime sud (adzakpa),retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4981,Plateaux,Agou,Agou 2,Agotimé-Nord,Président Kope,Barrage Président Kope,Bassins de retentions d eau,"{elevage,eau potable}",0.7335696932376334,6.740313323059237,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4982,Plateaux,Agou,Agou 2,Agotimé-Sud (Adzakpa),Aguduvu,N/a,Retenue d'eau,{eau potable},0.7749418695622001,6.570320936070472,plateaux,agou,agotime sud (adzakpa),retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4983,Plateaux,Agou,Agou 2,Agotimé-Sud (Adzakpa),God-kope,Nsp,Retenue d'eau,{autre},0.7944224505751569,6.590958030667988,plateaux,agou,agotime sud (adzakpa),retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4984,Plateaux,Agou,Agou 2,Agotimé-Sud (Adzakpa),Lankui,Barrage Marius,Barrage paysan,"{eau potable,irrigation,elevage}",0.789814748328502,6.597932630164141,plateaux,agou,agotime sud (adzakpa),retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4985,Plateaux,Agou,Agou 2,Agotimé-Sud (Adzakpa),Agoudouvou,Barrage Adjalekope,Retenue d'eau,{elevage},0.7989741886131508,6.585289870595351,plateaux,agou,agotime sud (adzakpa),retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4986,Plateaux,Agou,Agou 2,Agotimé-Sud (Adzakpa),Agbadzi,Barrage Agbadzi,Retenue d'eau,{irrigation},0.8280311922485102,6.600130501369661,plateaux,agou,agotime sud (adzakpa),retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4987,Plateaux,Kloto,Kloto 1,Yokélé,Sandale-kope,N/a,Retenue d'eau,"{elevage,eau potable}",0.699313743409484,6.952746955541291,plateaux,kloto,yokele,retenues_eau,kloto
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4988,Plateaux,Agou,Agou 2,Agotimé-Nord,Kotokope,Barrage de President Kope,Retenue d'eau,{autre},0.7346170060308362,6.737411747662816,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4989,Plateaux,Agou,Agou 2,Agotimé-Nord,Président Kope,Nsp,Retenue d'eau,{autre},0.7410492376772719,6.741678702911769,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_498a,Plateaux,Agou,Agou 2,Agotimé-Nord,Ahogbe,Nsp,Retenue d'eau,"{elevage,irrigation}",0.7825412959980295,6.670259912168971,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_498b,Plateaux,Agou,Agou 2,Agotimé-Nord,Kpodzahon,Barrage Kpodzahon,Retenue d'eau,{eau potable},0.6774891425142022,6.624715286301185,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_498c,Plateaux,Agou,Agou 2,Agotimé-Nord,Aboudjo Kope,Ong Ocecent,Retenue d'eau,"{elevage,eau potable}",0.7182555571865853,6.6629291099333985,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_498d,Plateaux,Agou,Agou 2,Agotimé-Nord,Hénonoé,N/a,Retenue d'eau,"{eau potable,irrigation}",0.7229666574564357,6.701981506941034,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_498e,Plateaux,Amou,Amou 1,Imlè-Adiva,Koutoukpa,Barrage Koutoukpa,Retenue d'eau,{eau potable},0.988945831462581,7.510083107175874,plateaux,amou,imle adiva,retenues_eau,amou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_498f,Plateaux,Agou,Agou 2,Agotimé-Nord,Kotokopé,N/a,Retenue d'eau,"{irrigation,elevage}",0.728083915192076,6.720093971822954,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4990,Plateaux,Agou,Agou 2,Agotimé-Nord,Nyidove,Nsp,Barrage paysan,"{eau potable,irrigation}",0.7065912481279797,6.7583258354704165,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4991,Plateaux,Agou,Agou 2,Agotimé-Nord,Mamakope,Barrage Mamakope,Retenue d'eau,"{eau potable,irrigation}",0.7102922901942784,6.752339461621187,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4992,Plateaux,Agou,Agou 2,Agotimé-Nord,Glikpo,Nsp,Barrage paysan,"{elevage,eau potable}",0.7058417863300717,6.638261784986039,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4993,Plateaux,Akébou,Akébou 1,Djon,Djon,Barrage Sakouda,Retenue d'eau,{autre},0.7896919462687305,7.720672946691719,plateaux,akebou,djon,retenues_eau,akebou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4994,Plateaux,Agou,Agou 2,Agotimé-Nord,Kumassi,N/a,Retenue d'eau,{autre},0.6804377585746799,6.712498914730963,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4995,Plateaux,Haho,Haho 1,Atchavé,Seva,N/a,Mare artificielle,"{irrigation,elevage}",1.136790197327898,6.863278841439932,plateaux,haho,atchave,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4996,Plateaux,Agou,Agou 2,Agotimé-Nord,Nyitoe,Nsp,Retenue d'eau,"{irrigation,elevage}",0.6707677906428589,6.6975560849935345,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4997,Plateaux,Agou,Agou 2,Agotimé-Nord,Sodoke-kope,Barrage Diabou,Retenue d'eau,"{elevage,autre,irrigation}",0.6866098823383666,6.762425733666963,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4998,Plateaux,Agou,Agou 2,Agotimé-Nord,Glikpo,Nsp,Barrage paysan,{elevage},0.7058062519127642,6.637553064324192,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4999,Plateaux,Agou,Agou 2,Agotimé-Nord,Agotime Nord,Nsp,Barrage paysan,"{elevage,eau potable}",0.701651692192824,6.641162769692309,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_499a,Plateaux,Agou,Agou 2,Agotimé-Nord,Kumassi,N/a,Mare artificielle,"{eau potable,autre}",0.6802133781431592,6.7132653074158695,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_499b,Plateaux,Agou,Agou 2,Agotimé-Nord,Gnayigbe,Nsp,Retenue d'eau,{elevage},0.787289764428692,6.682147441217208,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_499c,Plateaux,Agou,Agou 2,Agotimé-Nord,Kotokope,Barrage Pissiki,Retenue d'eau,"{eau potable,elevage}",0.7264848367059049,6.730438969664762,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_499d,Plateaux,Agou,Agou 2,Agotimé-Nord,Bakacope,Barrage Bakacope,Retenue d'eau,{eau potable},0.7425929057646511,6.710309810196746,plateaux,agou,agotime nord,retenues_eau,agou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_499e,Plateaux,Anié,Anié 2,Adogbénou,Okeloukoutou,Barrage de Okeloukoutou,Retenue d'eau,"{eau potable,elevage}",1.451937683714753,7.745623572217499,plateaux,anie,adogbenou,retenues_eau,anie
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_499f,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Apeyeme,Barrage de La Tde,Bache de stockage d eau,{eau potable},0.6772373231550749,7.233052646781317,plateaux,danyi,danyi atigba,retenues_eau,danyi
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a0,Plateaux,Haho,Haho 2,Djemegni,Ayedji Agblevo,Nsp,Mare artificielle,"{irrigation,elevage}",1.2664510660017696,6.941517362852004,plateaux,haho,djemegni,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a1,Plateaux,Haho,Haho 2,Djemegni,Agbedougbe,Nsp,Retenue d'eau,"{irrigation,eau potable}",1.269866031824385,6.9959487526332,plateaux,haho,djemegni,retenues_eau,haho
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a2,Plateaux,Amou,Amou 1,Adiva,Adiva,Basin de Rétention D'eau D'adiva,Bassins de retentions d eau,"{elevage,irrigation}",1.0267624549487766,7.514955999617935,plateaux,amou,adiva,retenues_eau,amou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a3,Plateaux,Amou,Amou 2,Ekpégnon,Nyile,Barrage Nyile,Barrage paysan,"{elevage,irrigation}",0.9645981618239663,7.327449276137206,plateaux,amou,ekpegnon,retenues_eau,amou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a4,Plateaux,Amou,Amou 2,Ekpégnon,Agbogboli,Nsp,Barrage paysan,{irrigation},0.9955426564732631,7.299960352231899,plateaux,amou,ekpegnon,retenues_eau,amou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_49a5,Plateaux,Amou,Amou 3,Avédjè,Loto,Retenue d'eau d'usine de Datcha,Retenue d'eau,{autre},1.1329843697186464,7.43292611967345,plateaux,amou,avedje,retenues_eau,amou
